# timestamp tx ty tz qx qy qz qw
1766069978.468199968 4.103974843 -0.245184451 -0.055777440 -0.780318455 -0.082383426 0.014555245 -0.619761426
1766069978.571199894 4.287573682 -0.219945900 -0.154650385 -0.775303136 -0.076536164 0.017588272 -0.626688052
1766069978.663300037 4.468462337 -0.200829915 -0.251490538 -0.774794772 -0.074600218 0.016733850 -0.627572982
1766069978.766499996 4.648282155 -0.183195641 -0.347275811 -0.776738600 -0.074210627 0.014121186 -0.625276357
1766069978.865799904 4.824367969 -0.167572710 -0.441896612 -0.778571487 -0.073388134 0.014471762 -0.623082009
1766069978.963099957 4.997497139 -0.150637862 -0.535591511 -0.781188578 -0.074867571 0.016294266 -0.619575459
1766069979.062599897 5.169686355 -0.127315196 -0.629554538 -0.784442632 -0.076222679 0.018998556 -0.615206401
1766069979.164200068 5.336869796 -0.098836126 -0.725610741 -0.785145753 -0.078698348 0.021125654 -0.613927050
1766069979.266499996 5.499218949 -0.068313233 -0.824048264 -0.779884453 -0.084790163 0.015775940 -0.619953214
1766069979.363100052 5.663033622 -0.035481533 -0.924153598 -0.774080708 -0.085820709 0.014612306 -0.627072838
1766069979.462599993 5.825724522 -0.001621922 -1.021745351 -0.770610636 -0.085469170 0.018756799 -0.631270506
1766069979.566800117 5.984294089 0.033406866 -1.115975314 -0.771255879 -0.090857123 0.013702449 -0.629858393
1766069979.664299965 6.145637495 0.065037115 -1.210163008 -0.770845619 -0.096019591 0.006636191 -0.629708846
1766069979.767999887 6.307918233 0.089096711 -1.303435869 -0.769958805 -0.098415607 0.005550526 -0.630433976
1766069979.867199898 6.474155721 0.109010133 -1.396463987 -0.770130549 -0.098534515 0.007063995 -0.630190437
1766069979.964999914 6.643587547 0.128152800 -1.488306165 -0.772968855 -0.100860826 0.007637119 -0.626328921
1766069980.064199924 6.815173158 0.145263601 -1.580921425 -0.772117941 -0.103414124 0.010173439 -0.626925758
1766069980.166800022 6.987906992 0.161129546 -1.672395047 -0.769660865 -0.104803063 0.012921367 -0.629659836
1766069980.267499924 7.161257585 0.177670957 -1.762163321 -0.769761389 -0.107038799 0.013046147 -0.629158086
1766069980.366100073 7.335404368 0.189368329 -1.851952714 -0.769782082 -0.112521989 0.006468607 -0.628277411
1766069980.466200113 7.515461261 0.194114171 -1.943126871 -0.769287861 -0.117285388 0.001069144 -0.628043933
1766069980.563100100 7.707535540 0.194743310 -2.037401673 -0.769429826 -0.114346917 0.003835629 -0.628400997
1766069980.668499947 7.899157334 0.188161462 -2.132039141 -0.769230755 -0.113555507 0.005801955 -0.628773036
1766069980.768399954 8.092826174 0.179003989 -2.226412193 -0.769302248 -0.115232937 0.004690617 -0.628389545
1766069980.868700027 8.287174235 0.166306345 -2.319063285 -0.769038243 -0.119933376 0.000974767 -0.627849677
1766069980.967900038 8.486522691 0.153204750 -2.411582755 -0.769408714 -0.124142066 -0.000625955 -0.626576880
1766069981.062900066 8.690348412 0.138385443 -2.503747441 -0.769191840 -0.125890905 0.000406545 -0.626494396
1766069981.168800116 8.897371908 0.123918367 -2.594732392 -0.769778687 -0.126186822 0.003429297 -0.625704323
1766069981.266700029 9.108558678 0.110233028 -2.686647101 -0.769812944 -0.127455088 0.004831609 -0.625395785
1766069981.368499994 9.322489829 0.095637632 -2.777669480 -0.769680373 -0.129355751 0.005382820 -0.625164169
1766069981.470000029 9.537632367 0.081022832 -2.868778838 -0.769648199 -0.129693295 0.008096659 -0.625104585
1766069981.563199997 9.755196164 0.069117629 -2.959657368 -0.769671123 -0.129652934 0.010698359 -0.625045618
1766069981.666300058 9.973577195 0.059369074 -3.051602122 -0.770056501 -0.132315771 0.010484506 -0.624015703
1766069981.764400005 10.192560172 0.052520881 -3.143510110 -0.770188076 -0.136476552 0.007483114 -0.622999584
1766069981.862699986 10.414124636 0.047988198 -3.234810109 -0.770189673 -0.139568632 0.003655639 -0.622346448
1766069981.963200092 10.641605463 0.047966288 -3.328851019 -0.770087890 -0.141023514 0.002020488 -0.622151853
1766069982.066800117 10.872409621 0.051413273 -3.420528473 -0.770138662 -0.140931290 0.002248598 -0.622109119
1766069982.166699886 11.105190420 0.059560168 -3.512284174 -0.770184746 -0.144959721 -0.000969323 -0.621128970
1766069982.267699957 11.342141575 0.073299049 -3.603360937 -0.770456893 -0.148375466 -0.003711221 -0.619973486
1766069982.364000082 11.584030066 0.090842276 -3.694778526 -0.770553579 -0.147333172 -0.003048397 -0.620105496
1766069982.473200083 11.831443449 0.113684126 -3.785463961 -0.770253275 -0.144388168 0.000609290 -0.621177574
1766069982.567399979 12.079471955 0.139644031 -3.879208816 -0.770520655 -0.139308669 0.005375912 -0.621982407
1766069982.670099974 12.329251146 0.167992753 -3.972065514 -0.770780910 -0.135994788 0.007415269 -0.622372251
1766069982.767699957 12.579301966 0.198201944 -4.063124178 -0.770960572 -0.135037917 0.008147767 -0.622348915
1766069982.863500118 12.829747804 0.229843417 -4.155923422 -0.771140481 -0.136310815 0.006205928 -0.621870732
1766069982.971600056 13.081826621 0.261862338 -4.249224819 -0.770985744 -0.137495254 0.003104267 -0.621825057
1766069983.067500114 13.332305126 0.291971314 -4.341462043 -0.771185784 -0.140212882 -0.002972299 -0.620970209
1766069983.168600082 13.587298512 0.321912067 -4.434447177 -0.771005725 -0.142951369 -0.006563651 -0.620541696
1766069983.267800093 13.843970525 0.350106929 -4.528051501 -0.770917233 -0.143976406 -0.005922185 -0.620421101
1766069983.367599964 14.103452400 0.377179543 -4.622679268 -0.771015415 -0.145645955 -0.005271234 -0.619915075
1766069983.464699984 14.365311236 0.402133470 -4.717153813 -0.771386530 -0.146266857 -0.004198480 -0.619315106
1766069983.568399906 14.630027671 0.424553422 -4.811529638 -0.771309589 -0.145703650 -0.003487290 -0.619548063
1766069983.663199902 14.893777410 0.444911794 -4.906220106 -0.771556769 -0.144753805 -0.005008811 -0.619452500
1766069983.763799906 15.158000135 0.464349583 -5.001192134 -0.771900408 -0.144366603 -0.006382280 -0.619102019
1766069983.867300034 15.420990408 0.480421328 -5.095602676 -0.772369737 -0.142594271 -0.007161812 -0.618918873
1766069983.972500086 15.681433258 0.494129012 -5.191084718 -0.772176769 -0.140126932 -0.007902388 -0.619713670
1766069984.067199945 15.942331810 0.506745805 -5.288685488 -0.772681867 -0.139652568 -0.009964690 -0.619161205
1766069984.169399977 16.200606118 0.516052486 -5.385049897 -0.772739145 -0.139290413 -0.010732310 -0.619158471
1766069984.267100096 16.461227809 0.523819869 -5.484738929 -0.772678202 -0.138657405 -0.013557891 -0.619321163
1766069984.364399910 16.722106558 0.531409134 -5.582920059 -0.772921678 -0.138733041 -0.015383259 -0.618957654
1766069984.468100071 16.982310335 0.534926402 -5.682883786 -0.773233883 -0.139985240 -0.016880714 -0.618246340
1766069984.564800024 17.240829084 0.538126899 -5.782664923 -0.773416057 -0.138666591 -0.014916848 -0.618366127
1766069984.664599895 17.501974975 0.542642170 -5.884686265 -0.773871944 -0.138639321 -0.008634283 -0.617921356
1766069984.767199993 17.758802972 0.550607928 -5.986823520 -0.774033837 -0.145575331 -0.003339162 -0.616172291
1766069984.863899946 18.012314858 0.559306702 -6.086860941 -0.773637484 -0.154135282 0.001065307 -0.614594356
1766069984.967499971 18.261741289 0.569409347 -6.188154369 -0.773050091 -0.164630021 0.004101268 -0.612595864
1766069985.064699888 18.511083257 0.586685028 -6.291333845 -0.772631457 -0.175137761 0.011352784 -0.610113523
1766069985.167500019 18.761014529 0.611304675 -6.396017398 -0.772375432 -0.183942101 0.019001133 -0.607651589
1766069985.266099930 19.010954556 0.643665060 -6.502820204 -0.775124185 -0.191590107 0.025407741 -0.601523213
1766069985.367000103 19.260164633 0.682316842 -6.613066755 -0.779825007 -0.198723283 0.028362862 -0.592939764
1766069985.464299917 19.508395600 0.728786393 -6.729263249 -0.779936567 -0.203794412 0.030384531 -0.590968332
1766069985.563699961 19.754010941 0.780215307 -6.852831030 -0.776286177 -0.207361024 0.027533599 -0.594662154
1766069985.669500113 19.999832437 0.835181002 -6.982758455 -0.773229655 -0.208669568 0.021484324 -0.598424044
1766069985.767600060 20.248213632 0.891672634 -7.114942471 -0.771884988 -0.209750547 0.014633381 -0.599986781
1766069985.868000031 20.496915893 0.944894309 -7.251491043 -0.771536319 -0.211130825 0.010335188 -0.600040555
1766069985.972899914 20.747951989 1.000128865 -7.391126951 -0.772253270 -0.211298423 0.008978037 -0.599080344
1766069986.071099997 20.997476338 1.053375603 -7.534890933 -0.773577192 -0.209005272 0.009579342 -0.598166666
1766069986.171799898 21.249818435 1.109158492 -7.684522179 -0.774474093 -0.208026157 0.008132589 -0.597368277
1766069986.267999887 21.502668282 1.165683499 -7.838712124 -0.774137545 -0.204985461 0.007563855 -0.598861261
1766069986.364599943 21.753657162 1.225648314 -7.998928023 -0.773726263 -0.201992893 0.008235998 -0.600398792
1766069986.468699932 22.003365929 1.282542528 -8.162437783 -0.772730587 -0.204929852 0.006379859 -0.600708326
1766069986.568300009 22.250598051 1.341251185 -8.331506155 -0.772463258 -0.207097601 0.003771127 -0.600330640
1766069986.667700052 22.499611679 1.400705198 -8.503243004 -0.773034395 -0.207301816 0.001311808 -0.599534870
1766069986.767999887 22.747288675 1.455930117 -8.680056854 -0.773308332 -0.205242986 0.002197549 -0.599887249
1766069986.866499901 22.996916387 1.508936031 -8.860803318 -0.772653022 -0.203382545 0.001910808 -0.601364446
1766069986.965899944 23.248582827 1.564798612 -9.044223705 -0.773225557 -0.203136024 0.000516936 -0.600714346
1766069987.065000057 23.498910830 1.617666018 -9.231333687 -0.773608008 -0.203276154 -0.000844985 -0.600173926
1766069987.164900064 23.750901909 1.668738920 -9.426171326 -0.773791095 -0.201275017 -0.002385438 -0.600608041
1766069987.273900032 24.005158616 1.718690917 -9.624887779 -0.774336340 -0.198952777 -0.001683284 -0.600681439
1766069987.368900061 24.262711384 1.768759304 -9.828293786 -0.773442354 -0.196955839 -0.001887188 -0.602487975
1766069987.464999914 24.518177175 1.818841464 -10.034663816 -0.771494823 -0.192146536 0.000695352 -0.606526968
1766069987.568399906 24.776787670 1.869053071 -10.243286048 -0.772351465 -0.188252029 0.003254242 -0.606649650
1766069987.667900085 25.028969286 1.918436926 -10.451248441 -0.774479727 -0.186258321 0.006323658 -0.604523780
1766069987.767899990 25.280866040 1.968970680 -10.665460954 -0.775187942 -0.188628345 0.002621615 -0.602906402
1766069987.864700079 25.529869265 2.015689849 -10.882122215 -0.772932089 -0.190540536 -0.002824468 -0.605196094
1766069987.964499950 25.780700309 2.062619318 -11.102952713 -0.771798290 -0.188459761 -0.004661933 -0.607279659
1766069988.064699888 26.030453244 2.107920931 -11.327026283 -0.770813422 -0.187251747 -0.002748851 -0.608913701
1766069988.165100098 26.281891978 2.150948282 -11.557240469 -0.768309273 -0.187721258 -0.000345476 -0.611932570
1766069988.269599915 26.534275045 2.191647149 -11.787646261 -0.767127141 -0.188879680 0.002696650 -0.613052317
1766069988.369999886 26.787455030 2.230666361 -12.017808728 -0.767562281 -0.194182844 0.003585722 -0.610842296
1766069988.467000008 27.040951033 2.267286474 -12.250340862 -0.768614582 -0.197645536 0.004575040 -0.608397021
1766069988.564800024 27.297835099 2.301052638 -12.485462425 -0.769955473 -0.197941730 0.005847291 -0.606591667
1766069988.664200068 27.552382015 2.332520137 -12.724286681 -0.772252880 -0.197256471 0.006522244 -0.603881474
1766069988.767999887 27.810433861 2.365582235 -12.964597158 -0.774078809 -0.196223810 0.006755675 -0.601874218
1766069988.868400097 28.067922202 2.397623340 -13.205225053 -0.774379627 -0.194679705 0.005604399 -0.602000496
1766069988.966900110 28.325126919 2.430283526 -13.451624396 -0.773101537 -0.194401707 0.003971610 -0.603743502
1766069989.073999882 28.585181283 2.465044943 -13.700816465 -0.771487803 -0.193512473 0.001572421 -0.606099844
1766069989.168699980 28.846709926 2.502116266 -13.953758637 -0.770602730 -0.194281182 0.000763359 -0.606980784
1766069989.267899990 29.108362371 2.534860934 -14.210521617 -0.771061594 -0.194800035 0.001664676 -0.606229490
1766069989.369699955 29.371397076 2.567021347 -14.469247246 -0.772445794 -0.194594323 0.003068777 -0.604525540
1766069989.469000101 29.639100748 2.600390555 -14.729568386 -0.774399411 -0.194135936 0.003265233 -0.602167857
1766069989.565099955 29.908890777 2.637777491 -14.990089784 -0.776353784 -0.195661742 0.002069980 -0.599155238
1766069989.664499998 30.177370547 2.670928438 -15.255095235 -0.776710366 -0.198060154 0.002151468 -0.597903465
1766069989.767899990 30.447073998 2.704270273 -15.524524470 -0.776539494 -0.200667437 0.002728138 -0.597253339
1766069989.868400097 30.717180853 2.738797188 -15.795840304 -0.776400056 -0.204025188 0.001137094 -0.596301420
1766069989.964699984 30.991437270 2.773338910 -16.066108379 -0.774526048 -0.208834220 -0.001551483 -0.597072243
1766069990.064800024 31.266605518 2.804379692 -16.341682392 -0.767826830 -0.207000671 -0.001524853 -0.606292303
1766069990.164499998 31.548102479 2.838545684 -16.618049742 -0.761170801 -0.201968393 -0.004408970 -0.616285924
1766069990.274399996 31.832252370 2.876110888 -16.890008334 -0.759124329 -0.195396781 -0.008967745 -0.620862248
1766069990.366499901 32.120519692 2.912931140 -17.158448969 -0.759358309 -0.187227784 -0.014323134 -0.622989216
1766069990.469300032 32.411977623 2.952351271 -17.425554542 -0.759972564 -0.179966442 -0.019186816 -0.624248065
1766069990.568200111 32.701531480 2.989833517 -17.689030601 -0.760412686 -0.173208362 -0.025044220 -0.625415220
1766069990.664900064 32.995422615 3.030031450 -17.950636728 -0.761700067 -0.166724130 -0.031655954 -0.625311101
1766069990.769099951 33.286976859 3.069366992 -18.209485261 -0.761040831 -0.163200151 -0.037348429 -0.626727739
1766069990.868099928 33.578797523 3.105863291 -18.462144588 -0.759495141 -0.162078628 -0.038715964 -0.628807382
1766069990.969000101 33.873406788 3.143489910 -18.706744862 -0.760174922 -0.162910105 -0.037761151 -0.627828385
1766069991.069299936 34.168332234 3.180217090 -18.945279290 -0.761534020 -0.165574819 -0.035675997 -0.625602221
1766069991.169300079 34.465919540 3.212277186 -19.179379106 -0.761797206 -0.168106869 -0.033509129 -0.624725728
1766069991.268800020 34.765354219 3.241738063 -19.405623684 -0.762139198 -0.171861308 -0.032503804 -0.623338622
1766069991.368799925 35.067902727 3.269372528 -19.625594399 -0.762765447 -0.176531974 -0.031727406 -0.621304037
1766069991.465899944 35.373280530 3.291695327 -19.839048953 -0.762722064 -0.179265963 -0.029776384 -0.620670713
1766069991.568399906 35.680295088 3.314528492 -20.051296768 -0.763195441 -0.181853391 -0.027478084 -0.619440891
1766069991.665100098 35.986543759 3.332423984 -20.257770675 -0.763673135 -0.186126149 -0.028330087 -0.617541744
1766069991.767999887 36.296323306 3.347157240 -20.465206706 -0.763906723 -0.192306725 -0.033600636 -0.615089944
1766069991.868700027 36.608054238 3.364030152 -20.673686860 -0.762235105 -0.194267178 -0.034852701 -0.616476437
1766069991.964799881 36.923506136 3.381602926 -20.881158038 -0.760807615 -0.194440144 -0.034466355 -0.618204557
1766069992.068099976 37.240211866 3.398268908 -21.084681945 -0.761431318 -0.194929735 -0.031963305 -0.617416467
1766069992.168699980 37.561035427 3.418394139 -21.289515694 -0.762507124 -0.194640888 -0.029982210 -0.616278246
1766069992.267199993 37.880167555 3.437208030 -21.492168881 -0.762930074 -0.194511130 -0.029763960 -0.615806162
1766069992.369800091 38.206664125 3.459989476 -21.692556239 -0.762609856 -0.195585018 -0.030003037 -0.615851059
1766069992.464999914 38.533674719 3.484050792 -21.891129445 -0.762631518 -0.198708961 -0.028439940 -0.614897623
1766069992.564599991 38.862942534 3.508029595 -22.087553023 -0.762988095 -0.200913953 -0.027207417 -0.613793538
1766069992.664400101 39.193144403 3.533225294 -22.283041575 -0.763622625 -0.201638400 -0.026907012 -0.612779287
1766069992.767299891 39.529769182 3.560128043 -22.472142940 -0.764477061 -0.203421550 -0.027032064 -0.611116816
1766069992.868499994 39.866567364 3.579401558 -22.661863844 -0.765809263 -0.206995898 -0.027608581 -0.608215947
1766069992.968300104 40.206326398 3.600677046 -22.851483508 -0.766018523 -0.209877038 -0.028483547 -0.606923339
1766069993.068900108 40.547224376 3.617888197 -23.042119097 -0.766202850 -0.211923574 -0.029256726 -0.605941941
1766069993.168999910 40.892849581 3.639609107 -23.228699909 -0.765614292 -0.215498653 -0.032744246 -0.605246149
1766069993.265700102 41.237628288 3.656412760 -23.417448768 -0.763916313 -0.221039724 -0.038807683 -0.605034933
1766069993.371099949 41.590360559 3.675810119 -23.606856579 -0.764536631 -0.221620957 -0.038827224 -0.604036702
1766069993.470200062 41.945173789 3.692512239 -23.799321672 -0.765328089 -0.219070165 -0.036363193 -0.604118281
1766069993.569700003 42.305290097 3.708390929 -23.992153359 -0.765223387 -0.218552516 -0.034688915 -0.604536720
1766069993.669500113 42.670372477 3.725656728 -24.184078459 -0.766201639 -0.218543470 -0.034108520 -0.603332751
1766069993.766599894 43.035849659 3.738961495 -24.380536227 -0.767364132 -0.217489302 -0.032339379 -0.602332845
1766069993.866800070 43.410427899 3.756737356 -24.580526621 -0.767018842 -0.216198796 -0.029590374 -0.603377648
1766069993.970099926 43.783996625 3.770156957 -24.780069408 -0.766152300 -0.214621258 -0.026157574 -0.605197613
1766069994.066299915 44.160693380 3.787269368 -24.983032268 -0.764966557 -0.213109833 -0.023207685 -0.607348145
1766069994.166800022 44.540269543 3.802982998 -25.181540717 -0.763811994 -0.214712404 -0.024667958 -0.608178685
1766069994.269900084 44.917029493 3.819274874 -25.384384653 -0.761736732 -0.217099242 -0.024100150 -0.609954304
1766069994.369600058 45.301650075 3.837834571 -25.577650503 -0.763184896 -0.218809141 -0.019795852 -0.607683716
1766069994.470099926 45.685629739 3.855377981 -25.766564739 -0.766397971 -0.221566352 -0.015154314 -0.602754384
1766069994.566699982 46.068338733 3.876636020 -25.956558595 -0.770452345 -0.225240993 -0.013844797 -0.596219759
1766069994.668699980 46.448309196 3.910193388 -26.147437058 -0.772620441 -0.226133019 -0.014839566 -0.593044095
1766069994.766599894 46.836024587 3.941934044 -26.338457606 -0.771837415 -0.225643322 -0.015717460 -0.594226437
1766069994.869999886 47.222971280 3.972795249 -26.533907560 -0.769479064 -0.225686986 -0.015858266 -0.597256955
1766069994.966399908 47.606814402 4.008937468 -26.733160172 -0.767404444 -0.226458257 -0.015573786 -0.599637003
1766069995.066099882 47.989379142 4.054721260 -26.929848999 -0.766366838 -0.228346090 -0.016963371 -0.600210111
1766069995.166800022 48.375685679 4.095488259 -27.128119978 -0.765386974 -0.231263048 -0.016726989 -0.600350224
1766069995.269500017 48.766979336 4.139521194 -27.321351234 -0.765955477 -0.232760333 -0.016384643 -0.599054570
1766069995.369699955 49.154665285 4.183175786 -27.518320300 -0.769370348 -0.233732520 -0.017925563 -0.594236528
1766069995.469199896 49.546673338 4.235872771 -27.715683897 -0.771075520 -0.234593916 -0.019319938 -0.591637539
1766069995.566099882 49.942611617 4.288225100 -27.917291186 -0.769288850 -0.235059695 -0.018910242 -0.593787848
1766069995.666699886 50.338849093 4.339799450 -28.122190794 -0.765681292 -0.235591968 -0.018592260 -0.598233158
1766069995.769599915 50.741714153 4.391641638 -28.327019374 -0.763379252 -0.236245462 -0.018223056 -0.600922724
1766069995.870899916 51.143216951 4.442154734 -28.532354702 -0.762635625 -0.236928788 -0.017616937 -0.601615572
1766069995.967099905 51.547097134 4.491768480 -28.737601666 -0.761762314 -0.237743402 -0.017526856 -0.602402740
1766069996.068099976 51.953270867 4.541403185 -28.940718706 -0.762160869 -0.238169140 -0.017542787 -0.601729608
1766069996.170500040 52.361446886 4.594055924 -29.138311938 -0.758788465 -0.239909320 -0.019924119 -0.605216171
1766069996.269200087 52.776522560 4.644715720 -29.333760274 -0.756200332 -0.238785734 -0.021097530 -0.608849181
1766069996.369699955 53.197248378 4.687064911 -29.530918564 -0.754505539 -0.233418836 -0.022151932 -0.612981509
1766069996.471499920 53.616489473 4.730960173 -29.731179848 -0.753777784 -0.227474692 -0.023428062 -0.616056363
1766069996.568300009 54.041332108 4.765997427 -29.919334316 -0.754230087 -0.224565745 -0.025301156 -0.616495785
1766069996.666399956 54.464723136 4.806034252 -30.107112879 -0.755779539 -0.223329936 -0.026956891 -0.614975084
1766069996.766200066 54.890831075 4.851100296 -30.288248393 -0.757783385 -0.224414104 -0.029006826 -0.612014098
1766069996.869899988 55.319153859 4.892128946 -30.473881723 -0.759529805 -0.223286635 -0.031240531 -0.610148820
1766069996.970599890 55.747059353 4.931523667 -30.656125768 -0.760177837 -0.221195335 -0.032424795 -0.610041731
1766069997.067199945 56.180606737 4.968773807 -30.835525705 -0.759481028 -0.218974848 -0.032660662 -0.611695893
1766069997.166199923 56.614326560 4.997538106 -31.017086684 -0.760748837 -0.217247516 -0.031955318 -0.610772938
1766069997.270400047 57.045162644 5.042331981 -31.193433443 -0.761612183 -0.217222322 -0.032833792 -0.609658337
1766069997.369999886 57.475162074 5.088713245 -31.368126484 -0.760385150 -0.218233283 -0.034459401 -0.610738248
1766069997.470099926 57.903444764 5.128027423 -31.551221044 -0.759164244 -0.219161599 -0.035257784 -0.611878037
1766069997.570600033 58.338229846 5.162741910 -31.734619041 -0.759048479 -0.219302608 -0.034340909 -0.612023262
1766069997.667000055 58.770254405 5.196309381 -31.919720422 -0.759588218 -0.219773659 -0.033527978 -0.611229214
1766069997.772700071 59.207192691 5.233017487 -32.103191728 -0.760318273 -0.220458081 -0.033404543 -0.610080728
1766069997.873500109 59.646149489 5.258991840 -32.288541647 -0.760312925 -0.220619618 -0.032599688 -0.610072537
1766069997.970999956 60.089928662 5.289514498 -32.468690310 -0.760507076 -0.221216298 -0.032029330 -0.609644534
1766069998.075299978 60.534283034 5.320593631 -32.637099577 -0.759837762 -0.221362344 -0.033485061 -0.610347474
1766069998.166699886 60.989024200 5.337932614 -32.805226331 -0.758830122 -0.220408776 -0.034231275 -0.611902801
1766069998.273999929 61.444856989 5.353885683 -32.976673791 -0.757829566 -0.219997325 -0.034590773 -0.613269113
1766069998.371099949 61.899291858 5.380843143 -33.147014364 -0.758464633 -0.219733600 -0.035353220 -0.612534648
1766069998.467099905 62.353564254 5.407415668 -33.316479980 -0.758613777 -0.220356813 -0.035584225 -0.612112552
1766069998.575299978 62.812234380 5.430802388 -33.488579496 -0.759362525 -0.220960945 -0.035548616 -0.610967357
1766069998.667299986 63.272521242 5.450353011 -33.658083372 -0.759751549 -0.220870356 -0.035638171 -0.610511089
1766069998.770299911 63.735261151 5.464080400 -33.826730011 -0.759342116 -0.220727858 -0.034674574 -0.611127186
1766069998.870800018 64.198900548 5.481597484 -33.997650826 -0.759253109 -0.220568945 -0.033817121 -0.611343161
1766069998.968199968 64.659868842 5.495081421 -34.169742220 -0.759377357 -0.220824656 -0.032557475 -0.611164881
1766069999.070699930 65.119989172 5.519959374 -34.342070852 -0.759993910 -0.222649188 -0.031032649 -0.609814374
1766069999.173199892 65.585776250 5.543066160 -34.497842595 -0.759981602 -0.225779616 -0.028575124 -0.608797990
1766069999.266599894 66.052741018 5.562912217 -34.661151288 -0.759824756 -0.229081144 -0.026210792 -0.607866074
1766069999.371500015 66.517590874 5.583778256 -34.829797273 -0.759474235 -0.233457712 -0.025442977 -0.606670453
1766069999.472800016 66.982993544 5.604858463 -34.996038384 -0.758322421 -0.237168496 -0.023931504 -0.606733462
1766069999.577199936 67.450389985 5.621643767 -35.162249618 -0.757093834 -0.240860991 -0.021174416 -0.606915607
1766069999.678200006 67.921342788 5.641107067 -35.332651021 -0.755754027 -0.243443259 -0.019402646 -0.607613996
1766069999.768599987 68.388610075 5.657828366 -35.505735820 -0.755148051 -0.245068463 -0.018000369 -0.607757234
1766069999.873300076 68.857464293 5.669926776 -35.682682168 -0.755484116 -0.245678491 -0.017557618 -0.607105888
1766069999.971400023 69.330364620 5.683019637 -35.857035966 -0.755468535 -0.245753758 -0.017664367 -0.607091717
1766070000.067199945 69.804446844 5.691531528 -36.026892310 -0.755428275 -0.245386312 -0.017793705 -0.607286640
1766070000.170799971 70.278811100 5.700898586 -36.192887458 -0.755663612 -0.244445191 -0.018943465 -0.607338620
1766070000.267600060 70.757407543 5.710727265 -36.360548760 -0.755906614 -0.243977916 -0.021526457 -0.607138023
1766070000.371599913 71.233492558 5.714772405 -36.535895620 -0.755961321 -0.242162011 -0.022478329 -0.607762096
1766070000.467400074 71.711031590 5.721546406 -36.715535304 -0.756180600 -0.239360500 -0.022916706 -0.608582185
1766070000.570899963 72.191549583 5.729734175 -36.884553555 -0.756531952 -0.236548419 -0.024396016 -0.609187234
1766070000.666899920 72.672974160 5.737137679 -37.055399003 -0.755836448 -0.233415072 -0.026937716 -0.611148940
1766070000.770400047 73.150475196 5.742449724 -37.228167276 -0.755213268 -0.230360755 -0.029719463 -0.612946651
1766070000.867899895 73.629018245 5.751909909 -37.398120432 -0.755034699 -0.228063810 -0.031734571 -0.613923790
1766070000.973200083 74.111887310 5.765882744 -37.566499485 -0.755652306 -0.226805683 -0.032217469 -0.613604766
1766070001.066999912 74.596804128 5.775574468 -37.731471992 -0.755319158 -0.225838166 -0.032366666 -0.614363484
1766070001.173700094 75.080420049 5.792950213 -37.898177599 -0.756139861 -0.224209824 -0.032354247 -0.613950868
1766070001.267999887 75.566207896 5.807965067 -38.065179375 -0.756701280 -0.224167224 -0.032247344 -0.613279983
1766070001.366600037 76.051427127 5.830181225 -38.228875838 -0.757264166 -0.224761519 -0.032046699 -0.612377540
1766070001.466799974 76.533790016 5.847424820 -38.397756745 -0.757455848 -0.225297206 -0.032419372 -0.611923845
1766070001.566900015 77.018798724 5.872180179 -38.561257656 -0.757727417 -0.225602636 -0.030078345 -0.611594560
1766070001.668100119 77.504531155 5.899746734 -38.725845489 -0.757676506 -0.227116161 -0.028019692 -0.611195106
1766070001.771500111 77.986173744 5.930753697 -38.885725059 -0.757197940 -0.230558339 -0.028169350 -0.610492112
1766070001.870100021 78.474956053 5.969286783 -39.045317967 -0.757644756 -0.232070059 -0.028561995 -0.609345652
1766070001.969399929 78.961814171 6.003852330 -39.205561880 -0.757795061 -0.231584093 -0.026827003 -0.609422486
1766070002.067399979 79.445371977 6.045960538 -39.366985412 -0.756731678 -0.232565232 -0.022819467 -0.610532433
1766070002.168400049 79.929336271 6.085697103 -39.526827756 -0.756888395 -0.235635285 -0.020067442 -0.609256324
1766070002.266200066 80.414657743 6.129032540 -39.683439860 -0.755947677 -0.239591625 -0.018277728 -0.608937507
1766070002.367500067 80.900510087 6.165634993 -39.843882622 -0.755347085 -0.243541074 -0.016069599 -0.608177847
1766070002.476099968 81.388334621 6.204368962 -40.005677677 -0.754819160 -0.247561342 -0.014539030 -0.607247918
1766070002.572200060 81.877761482 6.242418557 -40.165508865 -0.754860585 -0.250743342 -0.011830174 -0.605948282
1766070002.666399956 82.364629142 6.277301924 -40.327046533 -0.753793327 -0.253092074 -0.009164901 -0.606346458
1766070002.766599894 82.852222440 6.314869376 -40.491525776 -0.754351239 -0.255000710 -0.008005364 -0.604867556
1766070002.871599913 83.339673815 6.347129557 -40.655933866 -0.755981180 -0.256057232 -0.007026141 -0.602393379
1766070002.967000008 83.831177203 6.376957694 -40.820476964 -0.756099023 -0.257080838 -0.004895132 -0.601830332
1766070003.067100048 84.316369159 6.401214400 -40.985631202 -0.756293553 -0.257750651 -0.004141520 -0.601304840
1766070003.170300007 84.806146974 6.433228427 -41.151327156 -0.757984584 -0.262217475 -0.005631721 -0.597218259
1766070003.267199993 85.292202417 6.457024034 -41.324173390 -0.758259639 -0.266748563 -0.004770177 -0.594865337
1766070003.370699883 85.779604596 6.478905568 -41.501688235 -0.757313603 -0.270178450 -0.002109122 -0.594537857
